               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 105,            0.039074,            0.025593,           0.0098941,             0.78501,             0.86543,             0.84839,             0.56049,            0.028108,            0.015685,            0.012786,            0.006568,            0.006568,            0.006568
                 106,            0.038938,            0.027229,           0.0096956,             0.79284,              0.8334,             0.84453,             0.54994,            0.028486,            0.015911,            0.013787,            0.006535,            0.006535,            0.006535
                 107,            0.038522,            0.027211,            0.009479,              0.8137,             0.85664,             0.85208,             0.57049,            0.028007,            0.015604,            0.013108,            0.006502,            0.006502,            0.006502
                 108,            0.039673,            0.026728,           0.0094364,             0.79989,             0.84463,               0.848,             0.56258,            0.028292,            0.015771,            0.013708,            0.006469,            0.006469,            0.006469
                 109,            0.039284,            0.025805,           0.0098165,             0.79379,             0.86288,             0.85361,             0.56429,            0.028636,            0.015794,            0.012567,            0.006436,            0.006436,            0.006436
                 110,            0.039234,            0.026088,           0.0095631,             0.79179,             0.84829,             0.84317,              0.5603,             0.02923,            0.015687,            0.013571,            0.006403,            0.006403,            0.006403
                 111,            0.038562,            0.026889,            0.009571,             0.80356,             0.84584,             0.84793,             0.56854,            0.027874,            0.015687,            0.012928,             0.00637,             0.00637,             0.00637
                 112,            0.038595,             0.02737,           0.0091304,             0.79311,             0.86164,              0.8578,             0.56649,            0.028404,            0.015785,            0.013532,            0.006337,            0.006337,            0.006337
                 113,            0.038392,            0.026199,           0.0095305,             0.79159,             0.84627,             0.84101,             0.56202,            0.028041,            0.015638,            0.013545,            0.006304,            0.006304,            0.006304
                 114,            0.038612,            0.026439,           0.0093382,             0.80406,             0.85326,             0.84563,             0.57111,            0.028571,             0.01563,            0.012838,            0.006271,            0.006271,            0.006271
                 115,            0.038015,            0.025882,           0.0090131,             0.80129,             0.86302,             0.85447,             0.56756,            0.028624,            0.015535,            0.013159,            0.006238,            0.006238,            0.006238
                 116,            0.038706,            0.026123,           0.0094891,              0.7971,             0.85291,             0.85022,             0.56662,            0.029083,            0.015601,            0.013382,            0.006205,            0.006205,            0.006205
                 117,            0.038016,            0.025707,           0.0088966,             0.81622,             0.85277,             0.85381,             0.57685,            0.028656,            0.015527,             0.01241,            0.006172,            0.006172,            0.006172
                 118,            0.037902,            0.025665,           0.0088058,             0.80025,             0.85726,             0.85046,             0.56932,            0.028557,            0.015626,            0.013141,            0.006139,            0.006139,            0.006139
                 119,            0.038379,            0.026067,           0.0090378,             0.79679,             0.86524,             0.85087,             0.56716,            0.028676,            0.015656,            0.012254,            0.006106,            0.006106,            0.006106
                 120,            0.038211,             0.02595,           0.0091016,             0.80737,             0.84812,              0.8538,             0.57346,            0.028362,            0.015516,            0.012934,            0.006073,            0.006073,            0.006073
                 121,            0.038174,            0.025822,           0.0086427,             0.79253,             0.84753,             0.84847,             0.57057,            0.027453,            0.015579,            0.014018,             0.00604,             0.00604,             0.00604
                 122,            0.038003,            0.025762,           0.0089263,             0.80311,             0.83927,             0.84425,             0.56062,            0.027727,            0.015597,            0.013426,            0.006007,            0.006007,            0.006007
                 123,            0.037789,            0.026664,           0.0086618,             0.81435,             0.84345,             0.86379,             0.57643,            0.027804,            0.015576,            0.013499,            0.005974,            0.005974,            0.005974
